72,0100,0110
80,0100,0110
106,0100,0110
118,0100,0110
119,0100,0110
142,0100,0110
150,0100,0110
151,0100,0110
156,0100,0110
157,0100,0110
160,0100,0110
333,0100,0110
335,0100,0110
342,0100,0110
349,0100,0110
375,0100,0110
395,0100,0110
407,0100,0110
424,0100,0110
428,0100,0110
438,0100,0110
439,0100,0110
448,0100,0110
468,0100,0110
477,0100,0110
485,0100,0110
486,0100,0110
492,0100,0110
3,0101,1101
11,0101,1101
27,0101,1101
38,0101,1101
48,0101,1101
59,0101,1101
60,0101,1101
64,0101,1101
84,0101,1101
95,0101,1101
110,0101,1101
111,0101,1101
114,0101,1101
130,0101,1101
353,0101,1101
354,0101,1101
356,0101,1101
357,0101,1101
372,0101,1101
382,0101,1101
383,0101,1101
392,0101,1101
406,0101,1101
408,0101,1101
409,0101,1101
410,0101,1101
427,0101,1101
442,0101,1101
443,0101,1101
454,0101,1101
461,0101,1101
465,0101,1101
484,0101,1101
494,0101,1101
495,0101,1101
7,0110,1111
9,0110,1111
26,0110,1111
32,0110,1111
56,0110,1111
107,0110,1111
115,0110,1111
124,0110,1111
133,0110,1111
143,0110,1111
336,0110,1111
337,0110,1111
340,0110,1111
373,0110,1111
374,0110,1111
378,0110,1111
413,0110,1111
416,0110,1111
422,0110,1111
441,0110,1111
453,0110,1111
462,0110,1111
467,0110,1111
469,0110,1111
471,0110,1111
475,0110,1111
481,0110,1111
489,0110,1111
18,0111,1100
19,0111,1100
20,0111,1100
25,0111,1100
40,0111,1100
53,0111,1100
69,0111,1100
79,0111,1100
89,0111,1100
93,0111,1100
97,0111,1100
102,0111,1100
103,0111,1100
113,0111,1100
120,0111,1100
122,0111,1100
123,0111,1100
126,0111,1100
145,0111,1100
155,0111,1100
165,0111,1100
334,0111,1100
339,0111,1100
352,0111,1100
355,0111,1100
367,0111,1100
369,0111,1100
371,0111,1100
393,0111,1100
397,0111,1100
402,0111,1100
415,0111,1100
417,0111,1100
421,0111,1100
426,0111,1100
429,0111,1100
433,0111,1100
436,0111,1100
444,0111,1100
450,0111,1100
479,0111,1100
490,0111,1100
496,0111,1100
5,1000,1101
13,1000,1101
43,1000,1101
74,1000,1101
75,1000,1101
94,1000,1101
398,1000,1101
432,1000,1101
445,1000,1101
65,1001,0000
147,1001,0000
389,1001,0000
419,1001,0000
452,1001,0000
463,1001,0000
29,1010,0111
61,1010,0111
73,1010,0111
146,1010,0111
343,1010,0111
370,1010,0111
401,1010,0111
420,1010,0111
474,1010,0111
8,1011,1100
83,1011,1100
376,1011,1100
385,1011,1100
44,1100,0001
52,1100,0001
66,1100,0001
67,1100,0001
92,1100,0001
98,1100,0001
99,1100,0001
139,1100,0001
144,1100,0001
163,1100,0001
166,1100,0001
358,1100,0001
399,1100,0001
437,1100,0001
457,1100,0001
458,1100,0001
482,1100,0001
6,1101,1110
42,1101,1110
51,1101,1110
62,1101,1110
68,1101,1110
90,1101,1110
112,1101,1110
125,1101,1110
134,1101,1110
346,1101,1110
350,1101,1110
351,1101,1110
363,1101,1110
366,1101,1110
400,1101,1110
4,1110,0110
104,1110,0110
129,1110,0110
141,1110,0110
359,1110,0110
430,1110,0110
466,1110,0110
483,1110,0110
109,1111,1111
140,1111,1111
360,1111,1111
362,1111,1111
396,1111,1111
403,1111,1111
440,1111,1111
455,1111,1111
